pair,elapsed_bin,direction,period,orders,filled,decided,wins,fill_rate,win_rate,avg_pips,ev_signal
AUD_USD,2881-4320m,1,test,146.0,51.0,51.0,22.0,0.3493150684931507,0.43137254901960786,0.692156862745098,0.2417808219178082
AUD_USD,2881-4320m,1,train,362.0,115.0,115.0,42.0,0.31767955801104975,0.3652173913043478,-1.5921739130434782,-0.5058011049723756
AUD_USD,4321-7200m,-1,test,30.0,9.0,9.0,3.0,0.3,0.3333333333333333,-2.1,-0.6300000000000001
AUD_USD,4321-7200m,-1,train,140.0,43.0,43.0,22.0,0.30714285714285716,0.5116279069767442,0.8534883720930232,0.2621428571428571
AUD_USD,4321-7200m,1,test,66.0,32.0,32.0,8.0,0.48484848484848486,0.25,-2.3593750000000004,-1.1439393939393943
AUD_USD,4321-7200m,1,train,171.0,98.0,98.0,41.0,0.5730994152046783,0.41836734693877553,-0.31530612244897943,-0.1807017543859648
AUD_USD,7201-10080m,-1,test,12.0,12.0,12.0,3.0,1.0,0.25,-3.5999999999999996,-3.5999999999999996
AUD_USD,7201-10080m,-1,train,31.0,23.0,23.0,10.0,0.7419354838709677,0.43478260869565216,-0.2652173913043479,-0.19677419354838716
AUD_USD,7201-10080m,1,test,5.0,5.0,5.0,3.0,1.0,0.6,2.480000000000001,2.480000000000001
AUD_USD,7201-10080m,1,train,39.0,39.0,39.0,13.0,1.0,0.3333333333333333,-1.8487179487179493,-1.8487179487179493
AUD_USD,10081-15000m,-1,test,1.0,1.0,1.0,1.0,1.0,1.0,4.6,4.6
AUD_USD,10081-15000m,-1,train,17.0,17.0,17.0,8.0,1.0,0.47058823529411764,1.252941176470588,1.252941176470588
AUD_USD,10081-15000m,1,test,13.0,13.0,13.0,3.0,1.0,0.23076923076923078,-5.015384615384615,-5.015384615384615
AUD_USD,10081-15000m,1,train,28.0,28.0,28.0,18.0,1.0,0.6428571428571429,3.3107142857142864,3.3107142857142864
AUD_USD,15001m+,-1,test,2.0,2.0,2.0,1.0,1.0,0.5,2.8999999999999995,2.8999999999999995
AUD_USD,15001m+,-1,train,20.0,18.0,18.0,8.0,0.9,0.4444444444444444,1.8388888888888886,1.6549999999999998
AUD_USD,15001m+,1,test,6.0,6.0,6.0,0.0,1.0,0.0,-6.6499999999999995,-6.6499999999999995
AUD_USD,15001m+,1,train,37.0,37.0,30.0,7.0,1.0,0.23333333333333334,-3.0033333333333347,-2.4351351351351362
AUD_USD,no_touch_in_history,-1,test,6.0,6.0,6.0,5.0,1.0,0.8333333333333334,7.95,7.95
AUD_USD,no_touch_in_history,-1,train,54.0,35.0,35.0,6.0,0.6481481481481481,0.17142857142857143,-4.034285714285715,-2.614814814814815
AUD_USD,no_touch_in_history,1,test,11.0,11.0,11.0,5.0,1.0,0.45454545454545453,1.5454545454545454,1.5454545454545454
AUD_USD,no_touch_in_history,1,train,144.0,118.0,116.0,29.0,0.8194444444444444,0.25,-3.23706896551724,-2.607638888888888
